#,,,"generated_by='OpenQuake engine 3.15.0-gite516637382', start_date='2022-08-04T17:05:27', checksum=2488195332, investigation_time=1.0, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0], lon_bin_edges=[2.5398271125312304, 2.805674853153627, 3.0715225937760238, 3.3373703343984205, 3.603218075020817, 3.869065815643214, 4.1349135562656105, 4.400761296888007, 4.666609037510404, 4.932456778132801, 5.198304518755197, 5.4641522593775935, 5.729999999999991, 5.995847740622388, 6.261695481244784, 6.52754322186718, 6.793390962489577, 7.059238703111974, 7.325086443734371, 7.590934184356768, 7.856781924979164, 8.122629665601561, 8.388477406223958, 8.654325146846354, 8.920172887468752], lat_bin_edges=[42.9417, 43.12905833333333, 43.31641666666666, 43.503775, 43.69113333333333, 43.87849166666666, 44.06585, 44.25320833333333, 44.44056666666667, 44.627925, 44.81528333333333, 45.00264166666667, 45.19, 45.37735833333333, 45.56471666666667, 45.752075, 45.939433333333334, 46.12679166666667, 46.31415, 46.501508333333334, 46.68886666666667, 46.876225000000005, 47.063583333333334, 47.25094166666667, 47.438300000000005], eps_bin_edges=[-3.0, -1.0, 1.0, 3.0], tectonic_region_types=['Stable Shallow Crust'], rlz_ids=[5], weights=[1.0], lon=5.72999999999999, lat=45.19"
imt,poe,dist,rlz5
SA(0.4),0.0002,1.65000E+02,0.00000E+00
SA(0.4),0.0002,1.75000E+02,0.00000E+00
SA(0.4),0.0002,1.85000E+02,0.00000E+00
SA(0.4),0.0002,1.95000E+02,0.00000E+00
SA(0.4),0.0002,2.05000E+02,0.00000E+00
SA(0.4),0.0002,2.15000E+02,0.00000E+00
SA(0.4),0.0002,2.25000E+02,0.00000E+00
SA(0.4),0.0002,2.35000E+02,0.00000E+00
SA(0.4),0.0002,2.45000E+02,0.00000E+00
SA(0.4),0.0001,5.00000E+00,5.23441E-05
SA(0.4),0.0001,1.50000E+01,4.16417E-05
SA(0.4),0.0001,2.50000E+01,5.85071E-06
SA(0.4),0.0001,3.50000E+01,9.57347E-07
SA(0.4),0.0001,4.50000E+01,3.90063E-08
SA(0.4),0.0001,5.50000E+01,0.00000E+00
SA(0.4),0.0001,6.50000E+01,0.00000E+00
SA(0.4),0.0001,7.50000E+01,0.00000E+00
SA(0.4),0.0001,8.50000E+01,0.00000E+00
SA(0.4),0.0001,9.50000E+01,0.00000E+00
SA(0.4),0.0001,1.05000E+02,0.00000E+00
SA(0.4),0.0001,1.15000E+02,0.00000E+00
SA(0.4),0.0001,1.25000E+02,0.00000E+00
SA(0.4),0.0001,1.35000E+02,0.00000E+00
SA(0.4),0.0001,1.45000E+02,0.00000E+00
SA(0.4),0.0001,1.55000E+02,0.00000E+00
SA(0.4),0.0001,1.65000E+02,0.00000E+00
SA(0.4),0.0001,1.75000E+02,0.00000E+00
SA(0.4),0.0001,1.85000E+02,0.00000E+00
SA(0.4),0.0001,1.95000E+02,0.00000E+00
SA(0.4),0.0001,2.05000E+02,0.00000E+00
SA(0.4),0.0001,2.15000E+02,0.00000E+00
SA(0.4),0.0001,2.25000E+02,0.00000E+00
SA(0.4),0.0001,2.35000E+02,0.00000E+00
SA(0.4),0.0001,2.45000E+02,0.00000E+00
SA(0.5),0.002105,5.00000E+00,2.02586E-04
SA(0.5),0.002105,1.50000E+01,8.75144E-04
SA(0.5),0.002105,2.50000E+01,4.97171E-04
SA(0.5),0.002105,3.50000E+01,2.77142E-04
SA(0.5),0.002105,4.50000E+01,1.68989E-04
SA(0.5),0.002105,5.50000E+01,4.15261E-05
SA(0.5),0.002105,6.50000E+01,2.20466E-05
SA(0.5),0.002105,7.50000E+01,1.16864E-05
SA(0.5),0.002105,8.50000E+01,5.16104E-06
SA(0.5),0.002105,9.50000E+01,3.07538E-06
SA(0.5),0.002105,1.05000E+02,1.84854E-06
SA(0.5),0.002105,1.15000E+02,1.10920E-06
SA(0.5),0.002105,1.25000E+02,1.00870E-06
SA(0.5),0.002105,1.35000E+02,5.74764E-07
SA(0.5),0.002105,1.45000E+02,2.76575E-07
SA(0.5),0.002105,1.55000E+02,8.55146E-08
SA(0.5),0.002105,1.65000E+02,2.37925E-08
SA(0.5),0.002105,1.75000E+02,4.87153E-11
SA(0.5),0.002105,1.85000E+02,0.00000E+00
SA(0.5),0.002105,1.95000E+02,0.00000E+00
SA(0.5),0.002105,2.05000E+02,0.00000E+00
SA(0.5),0.002105,2.15000E+02,0.00000E+00
SA(0.5),0.002105,2.25000E+02,0.00000E+00
SA(0.5),0.002105,2.35000E+02,0.00000E+00
SA(0.5),0.002105,2.45000E+02,0.00000E+00
SA(0.5),0.000404,5.00000E+00,1.16561E-04
SA(0.5),0.000404,1.50000E+01,1.98860E-04
SA(0.5),0.000404,2.50000E+01,5.96214E-05
SA(0.5),0.000404,3.50000E+01,2.12892E-05
SA(0.5),0.000404,4.50000E+01,7.01883E-06
SA(0.5),0.000404,5.50000E+01,9.51218E-07
SA(0.5),0.000404,6.50000E+01,2.51220E-07
SA(0.5),0.000404,7.50000E+01,4.96848E-08
SA(0.5),0.000404,8.50000E+01,1.47070E-09
SA(0.5),0.000404,9.50000E+01,0.00000E+00
SA(0.5),0.000404,1.05000E+02,0.00000E+00
SA(0.5),0.000404,1.15000E+02,0.00000E+00
SA(0.5),0.000404,1.25000E+02,0.00000E+00
SA(0.5),0.000404,1.35000E+02,0.00000E+00
SA(0.5),0.000404,1.45000E+02,0.00000E+00
SA(0.5),0.000404,1.55000E+02,0.00000E+00
SA(0.5),0.000404,1.65000E+02,0.00000E+00
SA(0.5),0.000404,1.75000E+02,0.00000E+00
SA(0.5),0.000404,1.85000E+02,0.00000E+00
SA(0.5),0.000404,1.95000E+02,0.00000E+00
SA(0.5),0.000404,2.05000E+02,0.00000E+00
SA(0.5),0.000404,2.15000E+02,0.00000E+00
SA(0.5),0.000404,2.25000E+02,0.00000E+00
SA(0.5),0.000404,2.35000E+02,0.00000E+00
SA(0.5),0.000404,2.45000E+02,0.00000E+00
SA(0.5),0.0002,5.00000E+00,8.07884E-05
SA(0.5),0.0002,1.50000E+01,9.26254E-05
SA(0.5),0.0002,2.50000E+01,1.99811E-05
SA(0.5),0.0002,3.50000E+01,5.55226E-06
SA(0.5),0.0002,4.50000E+01,1.14182E-06
SA(0.5),0.0002,5.50000E+01,6.71022E-08
SA(0.5),0.0002,6.50000E+01,1.66094E-09
SA(0.5),0.0002,7.50000E+01,0.00000E+00
SA(0.5),0.0002,8.50000E+01,0.00000E+00
SA(0.5),0.0002,9.50000E+01,0.00000E+00
SA(0.5),0.0002,1.05000E+02,0.00000E+00
SA(0.5),0.0002,1.15000E+02,0.00000E+00
SA(0.5),0.0002,1.25000E+02,0.00000E+00
SA(0.5),0.0002,1.35000E+02,0.00000E+00
SA(0.5),0.0002,1.45000E+02,0.00000E+00
SA(0.5),0.0002,1.55000E+02,0.00000E+00
SA(0.5),0.0002,1.65000E+02,0.00000E+00
SA(0.5),0.0002,1.75000E+02,0.00000E+00
SA(0.5),0.0002,1.85000E+02,0.00000E+00
SA(0.5),0.0002,1.95000E+02,0.00000E+00
SA(0.5),0.0002,2.05000E+02,0.00000E+00
SA(0.5),0.0002,2.15000E+02,0.00000E+00
SA(0.5),0.0002,2.25000E+02,0.00000E+00
SA(0.5),0.0002,2.35000E+02,0.00000E+00
SA(0.5),0.0002,2.45000E+02,0.00000E+00
SA(0.5),0.0001,5.00000E+00,5.24978E-05
SA(0.5),0.0001,1.50000E+01,4.04368E-05
SA(0.5),0.0001,2.50000E+01,5.93939E-06
SA(0.5),0.0001,3.50000E+01,1.09691E-06
SA(0.5),0.0001,4.50000E+01,6.49799E-08
SA(0.5),0.0001,5.50000E+01,0.00000E+00
SA(0.5),0.0001,6.50000E+01,0.00000E+00
SA(0.5),0.0001,7.50000E+01,0.00000E+00
SA(0.5),0.0001,8.50000E+01,0.00000E+00
SA(0.5),0.0001,9.50000E+01,0.00000E+00
SA(0.5),0.0001,1.05000E+02,0.00000E+00
SA(0.5),0.0001,1.15000E+02,0.00000E+00
SA(0.5),0.0001,1.25000E+02,0.00000E+00
SA(0.5),0.0001,1.35000E+02,0.00000E+00
SA(0.5),0.0001,1.45000E+02,0.00000E+00
SA(0.5),0.0001,1.55000E+02,0.00000E+00
SA(0.5),0.0001,1.65000E+02,0.00000E+00
SA(0.5),0.0001,1.75000E+02,0.00000E+00
SA(0.5),0.0001,1.85000E+02,0.00000E+00
SA(0.5),0.0001,1.95000E+02,0.00000E+00
SA(0.5),0.0001,2.05000E+02,0.00000E+00
SA(0.5),0.0001,2.15000E+02,0.00000E+00
SA(0.5),0.0001,2.25000E+02,0.00000E+00
SA(0.5),0.0001,2.35000E+02,0.00000E+00
SA(0.5),0.0001,2.45000E+02,0.00000E+00
SA(0.75),0.002105,5.00000E+00,2.02522E-04
SA(0.75),0.002105,1.50000E+01,8.35743E-04
SA(0.75),0.002105,2.50000E+01,4.96676E-04
SA(0.75),0.002105,3.50000E+01,2.89757E-04
SA(0.75),0.002105,4.50000E+01,1.82032E-04
SA(0.75),0.002105,5.50000E+01,4.66557E-05
SA(0.75),0.002105,6.50000E+01,2.60097E-05
SA(0.75),0.002105,7.50000E+01,1.50008E-05
SA(0.75),0.002105,8.50000E+01,7.03789E-06
SA(0.75),0.002105,9.50000E+01,4.72432E-06
SA(0.75),0.002105,1.05000E+02,3.13073E-06
SA(0.75),0.002105,1.15000E+02,2.13148E-06
SA(0.75),0.002105,1.25000E+02,2.22552E-06
SA(0.75),0.002105,1.35000E+02,1.59169E-06
SA(0.75),0.002105,1.45000E+02,1.00194E-06
SA(0.75),0.002105,1.55000E+02,5.05601E-07
SA(0.75),0.002105,1.65000E+02,3.31434E-07
SA(0.75),0.002105,1.75000E+02,1.06196E-07
SA(0.75),0.002105,1.85000E+02,4.88836E-08
SA(0.75),0.002105,1.95000E+02,7.58697E-09
SA(0.75),0.002105,2.05000E+02,1.37003E-11
SA(0.75),0.002105,2.15000E+02,0.00000E+00
SA(0.75),0.002105,2.25000E+02,0.00000E+00
SA(0.75),0.002105,2.35000E+02,0.00000E+00
SA(0.75),0.002105,2.45000E+02,0.00000E+00
SA(0.75),0.000404,5.00000E+00,1.18296E-04
SA(0.75),0.000404,1.50000E+01,1.95633E-04
SA(0.75),0.000404,2.50000E+01,6.03583E-05
SA(0.75),0.000404,3.50000E+01,2.29698E-05
SA(0.75),0.000404,4.50000E+01,7.90145E-06
SA(0.75),0.000404,5.50000E+01,1.16854E-06
SA(0.75),0.000404,6.50000E+01,3.80743E-07
SA(0.75),0.000404,7.50000E+01,1.11815E-07
SA(0.75),0.000404,8.50000E+01,1.36045E-08
SA(0.75),0.000404,9.50000E+01,5.03389E-10
SA(0.75),0.000404,1.05000E+02,0.00000E+00
SA(0.75),0.000404,1.15000E+02,0.00000E+00
SA(0.75),0.000404,1.25000E+02,0.00000E+00
SA(0.75),0.000404,1.35000E+02,0.00000E+00
SA(0.75),0.000404,1.45000E+02,0.00000E+00
SA(0.75),0.000404,1.55000E+02,0.00000E+00
SA(0.75),0.000404,1.65000E+02,0.00000E+00
SA(0.75),0.000404,1.75000E+02,0.00000E+00
SA(0.75),0.000404,1.85000E+02,0.00000E+00
SA(0.75),0.000404,1.95000E+02,0.00000E+00
SA(0.75),0.000404,2.05000E+02,0.00000E+00
SA(0.75),0.000404,2.15000E+02,0.00000E+00
SA(0.75),0.000404,2.25000E+02,0.00000E+00
SA(0.75),0.000404,2.35000E+02,0.00000E+00
SA(0.75),0.000404,2.45000E+02,0.00000E+00
SA(0.75),0.0002,5.00000E+00,8.23280E-05
SA(0.75),0.0002,1.50000E+01,9.14266E-05
SA(0.75),0.0002,2.50000E+01,2.01289E-05
SA(0.75),0.0002,3.50000E+01,6.05231E-06
SA(0.75),0.0002,4.50000E+01,1.36968E-06
SA(0.75),0.0002,5.50000E+01,1.06663E-07
SA(0.75),0.0002,6.50000E+01,9.47217E-09
SA(0.75),0.0002,7.50000E+01,0.00000E+00
SA(0.75),0.0002,8.50000E+01,0.00000E+00
SA(0.75),0.0002,9.50000E+01,0.00000E+00
SA(0.75),0.0002,1.05000E+02,0.00000E+00
SA(0.75),0.0002,1.15000E+02,0.00000E+00
SA(0.75),0.0002,1.25000E+02,0.00000E+00
SA(0.75),0.0002,1.35000E+02,0.00000E+00
SA(0.75),0.0002,1.45000E+02,0.00000E+00
SA(0.75),0.0002,1.55000E+02,0.00000E+00
SA(0.75),0.0002,1.65000E+02,0.00000E+00
SA(0.75),0.0002,1.75000E+02,0.00000E+00
SA(0.75),0.0002,1.85000E+02,0.00000E+00
SA(0.75),0.0002,1.95000E+02,0.00000E+00
SA(0.75),0.0002,2.05000E+02,0.00000E+00
SA(0.75),0.0002,2.15000E+02,0.00000E+00
SA(0.75),0.0002,2.25000E+02,0.00000E+00
SA(0.75),0.0002,2.35000E+02,0.00000E+00
SA(0.75),0.0002,2.45000E+02,0.00000E+00
SA(0.75),0.0001,5.00000E+00,5.36184E-05
SA(0.75),0.0001,1.50000E+01,3.98884E-05
SA(0.75),0.0001,2.50000E+01,5.96315E-06
SA(0.75),0.0001,3.50000E+01,1.24660E-06
SA(0.75),0.0001,4.50000E+01,1.07132E-07
SA(0.75),0.0001,5.50000E+01,2.42361E-10
SA(0.75),0.0001,6.50000E+01,0.00000E+00
SA(0.75),0.0001,7.50000E+01,0.00000E+00
SA(0.75),0.0001,8.50000E+01,0.00000E+00
SA(0.75),0.0001,9.50000E+01,0.00000E+00
SA(0.75),0.0001,1.05000E+02,0.00000E+00
SA(0.75),0.0001,1.15000E+02,0.00000E+00
SA(0.75),0.0001,1.25000E+02,0.00000E+00
SA(0.75),0.0001,1.35000E+02,0.00000E+00
SA(0.75),0.0001,1.45000E+02,0.00000E+00
SA(0.75),0.0001,1.55000E+02,0.00000E+00
SA(0.75),0.0001,1.65000E+02,0.00000E+00
SA(0.75),0.0001,1.75000E+02,0.00000E+00
SA(0.75),0.0001,1.85000E+02,0.00000E+00
SA(0.75),0.0001,1.95000E+02,0.00000E+00
SA(0.75),0.0001,2.05000E+02,0.00000E+00
SA(0.75),0.0001,2.15000E+02,0.00000E+00
SA(0.75),0.0001,2.25000E+02,0.00000E+00
SA(0.75),0.0001,2.35000E+02,0.00000E+00
SA(0.75),0.0001,2.45000E+02,0.00000E+00
SA(1.0),0.002105,5.00000E+00,2.00832E-04
SA(1.0),0.002105,1.50000E+01,7.93245E-04
SA(1.0),0.002105,2.50000E+01,4.92649E-04
SA(1.0),0.002105,3.50000E+01,3.00757E-04
SA(1.0),0.002105,4.50000E+01,1.93625E-04
SA(1.0),0.002105,5.50000E+01,5.12957E-05
SA(1.0),0.002105,6.50000E+01,2.97668E-05
SA(1.0),0.002105,7.50000E+01,1.83328E-05
SA(1.0),0.002105,8.50000E+01,8.90557E-06
SA(1.0),0.002105,9.50000E+01,6.54939E-06
SA(1.0),0.002105,1.05000E+02,4.62421E-06
SA(1.0),0.002105,1.15000E+02,3.36254E-06
SA(1.0),0.002105,1.25000E+02,3.80566E-06
SA(1.0),0.002105,1.35000E+02,3.04125E-06
SA(1.0),0.002105,1.45000E+02,2.14092E-06
SA(1.0),0.002105,1.55000E+02,1.27423E-06
SA(1.0),0.002105,1.65000E+02,1.01220E-06
SA(1.0),0.002105,1.75000E+02,4.44339E-07
SA(1.0),0.002105,1.85000E+02,3.17327E-07
SA(1.0),0.002105,1.95000E+02,1.43504E-07
SA(1.0),0.002105,2.05000E+02,5.79588E-08
SA(1.0),0.002105,2.15000E+02,1.65174E-08
SA(1.0),0.002105,2.25000E+02,5.60471E-09
SA(1.0),0.002105,2.35000E+02,2.32411E-10
SA(1.0),0.002105,2.45000E+02,0.00000E+00
SA(1.0),0.000404,5.00000E+00,1.17519E-04
SA(1.0),0.000404,1.50000E+01,1.91689E-04
SA(1.0),0.000404,2.50000E+01,6.15355E-05
SA(1.0),0.000404,3.50000E+01,2.50978E-05
SA(1.0),0.000404,4.50000E+01,8.95562E-06
SA(1.0),0.000404,5.50000E+01,1.41117E-06
SA(1.0),0.000404,6.50000E+01,5.39236E-07
SA(1.0),0.000404,7.50000E+01,1.95184E-07
SA(1.0),0.000404,8.50000E+01,3.84761E-08
SA(1.0),0.000404,9.50000E+01,1.00812E-08
SA(1.0),0.000404,1.05000E+02,1.53851E-10
SA(1.0),0.000404,1.15000E+02,0.00000E+00
SA(1.0),0.000404,1.25000E+02,0.00000E+00
SA(1.0),0.000404,1.35000E+02,0.00000E+00
SA(1.0),0.000404,1.45000E+02,0.00000E+00
SA(1.0),0.000404,1.55000E+02,0.00000E+00
SA(1.0),0.000404,1.65000E+02,0.00000E+00
SA(1.0),0.000404,1.75000E+02,0.00000E+00
SA(1.0),0.000404,1.85000E+02,0.00000E+00
SA(1.0),0.000404,1.95000E+02,0.00000E+00
SA(1.0),0.000404,2.05000E+02,0.00000E+00
SA(1.0),0.000404,2.15000E+02,0.00000E+00
SA(1.0),0.000404,2.25000E+02,0.00000E+00
SA(1.0),0.000404,2.35000E+02,0.00000E+00
SA(1.0),0.000404,2.45000E+02,0.00000E+00
SA(1.0),0.0002,5.00000E+00,8.17307E-05
SA(1.0),0.0002,1.50000E+01,9.04504E-05
SA(1.0),0.0002,2.50000E+01,2.06900E-05
SA(1.0),0.0002,3.50000E+01,6.78475E-06
SA(1.0),0.0002,4.50000E+01,1.67421E-06
SA(1.0),0.0002,5.50000E+01,1.58935E-07
SA(1.0),0.0002,6.50000E+01,2.99244E-08
SA(1.0),0.0002,7.50000E+01,1.08347E-09
SA(1.0),0.0002,8.50000E+01,0.00000E+00
SA(1.0),0.0002,9.50000E+01,0.00000E+00
SA(1.0),0.0002,1.05000E+02,0.00000E+00
SA(1.0),0.0002,1.15000E+02,0.00000E+00
SA(1.0),0.0002,1.25000E+02,0.00000E+00
SA(1.0),0.0002,1.35000E+02,0.00000E+00
SA(1.0),0.0002,1.45000E+02,0.00000E+00
SA(1.0),0.0002,1.55000E+02,0.00000E+00
SA(1.0),0.0002,1.65000E+02,0.00000E+00
SA(1.0),0.0002,1.75000E+02,0.00000E+00
SA(1.0),0.0002,1.85000E+02,0.00000E+00
SA(1.0),0.0002,1.95000E+02,0.00000E+00
SA(1.0),0.0002,2.05000E+02,0.00000E+00
SA(1.0),0.0002,2.15000E+02,0.00000E+00
SA(1.0),0.0002,2.25000E+02,0.00000E+00
SA(1.0),0.0002,2.35000E+02,0.00000E+00
SA(1.0),0.0002,2.45000E+02,0.00000E+00
SA(1.0),0.0001,5.00000E+00,5.31616E-05
SA(1.0),0.0001,1.50000E+01,3.98451E-05
SA(1.0),0.0001,2.50000E+01,6.23439E-06
SA(1.0),0.0001,3.50000E+01,1.48961E-06
SA(1.0),0.0001,4.50000E+01,1.76209E-07
SA(1.0),0.0001,5.50000E+01,2.32685E-09
SA(1.0),0.0001,6.50000E+01,0.00000E+00
SA(1.0),0.0001,7.50000E+01,0.00000E+00
SA(1.0),0.0001,8.50000E+01,0.00000E+00
SA(1.0),0.0001,9.50000E+01,0.00000E+00
SA(1.0),0.0001,1.05000E+02,0.00000E+00
SA(1.0),0.0001,1.15000E+02,0.00000E+00
SA(1.0),0.0001,1.25000E+02,0.00000E+00
SA(1.0),0.0001,1.35000E+02,0.00000E+00
SA(1.0),0.0001,1.45000E+02,0.00000E+00
SA(1.0),0.0001,1.55000E+02,0.00000E+00
SA(1.0),0.0001,1.65000E+02,0.00000E+00
SA(1.0),0.0001,1.75000E+02,0.00000E+00
SA(1.0),0.0001,1.85000E+02,0.00000E+00
SA(1.0),0.0001,1.95000E+02,0.00000E+00
SA(1.0),0.0001,2.05000E+02,0.00000E+00
SA(1.0),0.0001,2.15000E+02,0.00000E+00
SA(1.0),0.0001,2.25000E+02,0.00000E+00
SA(1.0),0.0001,2.35000E+02,0.00000E+00
SA(1.0),0.0001,2.45000E+02,0.00000E+00
SA(1.5),0.002105,5.00000E+00,1.96861E-04
SA(1.5),0.002105,1.50000E+01,7.25931E-04
SA(1.5),0.002105,2.50000E+01,4.76472E-04
SA(1.5),0.002105,3.50000E+01,3.11351E-04
SA(1.5),0.002105,4.50000E+01,2.09806E-04
SA(1.5),0.002105,5.50000E+01,5.87662E-05
SA(1.5),0.002105,6.50000E+01,3.64793E-05
SA(1.5),0.002105,7.50000E+01,2.44860E-05
SA(1.5),0.002105,8.50000E+01,1.25999E-05
SA(1.5),0.002105,9.50000E+01,1.03150E-05
SA(1.5),0.002105,1.05000E+02,7.88674E-06
SA(1.5),0.002105,1.15000E+02,6.21507E-06
SA(1.5),0.002105,1.25000E+02,7.66263E-06
SA(1.5),0.002105,1.35000E+02,6.82323E-06
SA(1.5),0.002105,1.45000E+02,5.33611E-06
SA(1.5),0.002105,1.55000E+02,3.63511E-06
SA(1.5),0.002105,1.65000E+02,3.28114E-06
SA(1.5),0.002105,1.75000E+02,1.77766E-06
SA(1.5),0.002105,1.85000E+02,1.48691E-06
SA(1.5),0.002105,1.95000E+02,8.94436E-07
SA(1.5),0.002105,2.05000E+02,5.32258E-07
SA(1.5),0.002105,2.15000E+02,2.58956E-07
SA(1.5),0.002105,2.25000E+02,1.90005E-07
SA(1.5),0.002105,2.35000E+02,1.09399E-07
SA(1.5),0.002105,2.45000E+02,7.56319E-08
SA(1.5),0.000404,5.00000E+00,1.15566E-04
SA(1.5),0.000404,1.50000E+01,1.83775E-04
SA(1.5),0.000404,2.50000E+01,6.31691E-05
SA(1.5),0.000404,3.50000E+01,2.89476E-05
SA(1.5),0.000404,4.50000E+01,1.12365E-05
SA(1.5),0.000404,5.50000E+01,1.96413E-06
SA(1.5),0.000404,6.50000E+01,9.17278E-07
SA(1.5),0.000404,7.50000E+01,4.15725E-07
SA(1.5),0.000404,8.50000E+01,1.16539E-07
SA(1.5),0.000404,9.50000E+01,6.66161E-08
SA(1.5),0.000404,1.05000E+02,2.59040E-08
SA(1.5),0.000404,1.15000E+02,4.37769E-09
SA(1.5),0.000404,1.25000E+02,1.34617E-11
SA(1.5),0.000404,1.35000E+02,0.00000E+00
SA(1.5),0.000404,1.45000E+02,0.00000E+00
SA(1.5),0.000404,1.55000E+02,0.00000E+00
SA(1.5),0.000404,1.65000E+02,0.00000E+00
SA(1.5),0.000404,1.75000E+02,0.00000E+00
SA(1.5),0.000404,1.85000E+02,0.00000E+00
SA(1.5),0.000404,1.95000E+02,0.00000E+00
SA(1.5),0.000404,2.05000E+02,0.00000E+00
SA(1.5),0.000404,2.15000E+02,0.00000E+00
SA(1.5),0.000404,2.25000E+02,0.00000E+00
SA(1.5),0.000404,2.35000E+02,0.00000E+00
SA(1.5),0.000404,2.45000E+02,0.00000E+00
SA(1.5),0.0002,5.00000E+00,8.08637E-05
SA(1.5),0.0002,1.50000E+01,8.79770E-05
SA(1.5),0.0002,2.50000E+01,2.17044E-05
SA(1.5),0.0002,3.50000E+01,8.20055E-06
SA(1.5),0.0002,4.50000E+01,2.34656E-06
SA(1.5),0.0002,5.50000E+01,2.82275E-07
SA(1.5),0.0002,6.50000E+01,9.72947E-08
SA(1.5),0.0002,7.50000E+01,1.78735E-08
SA(1.5),0.0002,8.50000E+01,5.13337E-10
SA(1.5),0.0002,9.50000E+01,0.00000E+00
SA(1.5),0.0002,1.05000E+02,0.00000E+00
SA(1.5),0.0002,1.15000E+02,0.00000E+00
SA(1.5),0.0002,1.25000E+02,0.00000E+00
SA(1.5),0.0002,1.35000E+02,0.00000E+00
SA(1.5),0.0002,1.45000E+02,0.00000E+00
SA(1.5),0.0002,1.55000E+02,0.00000E+00
SA(1.5),0.0002,1.65000E+02,0.00000E+00
SA(1.5),0.0002,1.75000E+02,0.00000E+00
SA(1.5),0.0002,1.85000E+02,0.00000E+00
SA(1.5),0.0002,1.95000E+02,0.00000E+00
SA(1.5),0.0002,2.05000E+02,0.00000E+00
SA(1.5),0.0002,2.15000E+02,0.00000E+00
SA(1.5),0.0002,2.25000E+02,0.00000E+00
SA(1.5),0.0002,2.35000E+02,0.00000E+00
SA(1.5),0.0002,2.45000E+02,0.00000E+00
SA(1.5),0.0001,5.00000E+00,5.28790E-05
SA(1.5),0.0001,1.50000E+01,3.89981E-05
SA(1.5),0.0001,2.50000E+01,6.67718E-06
SA(1.5),0.0001,3.50000E+01,1.93932E-06
SA(1.5),0.0001,4.50000E+01,3.31886E-07
SA(1.5),0.0001,5.50000E+01,1.38763E-08
SA(1.5),0.0001,6.50000E+01,2.22372E-11
SA(1.5),0.0001,7.50000E+01,0.00000E+00
SA(1.5),0.0001,8.50000E+01,0.00000E+00
SA(1.5),0.0001,9.50000E+01,0.00000E+00
SA(1.5),0.0001,1.05000E+02,0.00000E+00
SA(1.5),0.0001,1.15000E+02,0.00000E+00
SA(1.5),0.0001,1.25000E+02,0.00000E+00
SA(1.5),0.0001,1.35000E+02,0.00000E+00
SA(1.5),0.0001,1.45000E+02,0.00000E+00
SA(1.5),0.0001,1.55000E+02,0.00000E+00
SA(1.5),0.0001,1.65000E+02,0.00000E+00
SA(1.5),0.0001,1.75000E+02,0.00000E+00
SA(1.5),0.0001,1.85000E+02,0.00000E+00
SA(1.5),0.0001,1.95000E+02,0.00000E+00
SA(1.5),0.0001,2.05000E+02,0.00000E+00
SA(1.5),0.0001,2.15000E+02,0.00000E+00
SA(1.5),0.0001,2.25000E+02,0.00000E+00
SA(1.5),0.0001,2.35000E+02,0.00000E+00
SA(1.5),0.0001,2.45000E+02,0.00000E+00
SA(2.0),0.002105,5.00000E+00,1.96507E-04
SA(2.0),0.002105,1.50000E+01,7.13700E-04
SA(2.0),0.002105,2.50000E+01,4.77346E-04
SA(2.0),0.002105,3.50000E+01,3.17415E-04
SA(2.0),0.002105,4.50000E+01,2.13714E-04
SA(2.0),0.002105,5.50000E+01,5.97989E-05
SA(2.0),0.002105,6.50000E+01,3.71735E-05
SA(2.0),0.002105,7.50000E+01,2.51184E-05
SA(2.0),0.002105,8.50000E+01,1.26994E-05
SA(2.0),0.002105,9.50000E+01,1.05821E-05
SA(2.0),0.002105,1.05000E+02,8.06247E-06
SA(2.0),0.002105,1.15000E+02,6.20949E-06
SA(2.0),0.002105,1.25000E+02,7.66999E-06
SA(2.0),0.002105,1.35000E+02,6.75883E-06
SA(2.0),0.002105,1.45000E+02,5.24113E-06
SA(2.0),0.002105,1.55000E+02,3.49168E-06
SA(2.0),0.002105,1.65000E+02,3.12996E-06
SA(2.0),0.002105,1.75000E+02,1.64435E-06
SA(2.0),0.002105,1.85000E+02,1.36615E-06
SA(2.0),0.002105,1.95000E+02,7.95557E-07
SA(2.0),0.002105,2.05000E+02,4.61137E-07
SA(2.0),0.002105,2.15000E+02,2.11102E-07
SA(2.0),0.002105,2.25000E+02,1.55807E-07
SA(2.0),0.002105,2.35000E+02,8.40610E-08
SA(2.0),0.002105,2.45000E+02,5.65125E-08
SA(2.0),0.000404,5.00000E+00,1.15602E-04
SA(2.0),0.000404,1.50000E+01,1.82941E-04
SA(2.0),0.000404,2.50000E+01,6.31168E-05
SA(2.0),0.000404,3.50000E+01,2.93836E-05
SA(2.0),0.000404,4.50000E+01,1.12150E-05
SA(2.0),0.000404,5.50000E+01,1.91740E-06
SA(2.0),0.000404,6.50000E+01,9.13296E-07
SA(2.0),0.000404,7.50000E+01,4.02131E-07
SA(2.0),0.000404,8.50000E+01,1.12471E-07
SA(2.0),0.000404,9.50000E+01,6.22158E-08
SA(2.0),0.000404,1.05000E+02,2.34484E-08
SA(2.0),0.000404,1.15000E+02,3.09657E-09
